15,15,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,242,0,0,0,93,93,93,93,255,0,255
15,15,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,242,0,0,0,93,93,93,93,0,255,0
15,15,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,0,0,0,93,93,93,93,255,0,255
15,0,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,0,0,0,93,93,93,93,0,255,0
15,0,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,0,0,0,93,93,93,93,255,0,255
15,0,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,0,0,0,93,93,93,93,0,255,0
15,0,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,45,0,0,93,93,93,93,255,0,255
15,0,0,129,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,57,45,0,0,93,93,93,93,0,255,0
15,0,0,129,0,0,0,0,0,0,42,0,36,0,22,0,15,0,242,242,242,57,45,0,0,93,93,93,93,255,0,255
15,0,0,129,0,15,0,0,0,0,42,0,36,0,22,0,15,0,242,242,242,57,45,0,0,93,93,93,93,0,255,0
15,0,0,129,0,15,0,0,0,0,42,0,0,0,22,0,15,0,242,242,45,57,45,0,0,93,93,93,93,255,0,255
15,0,0,129,0,15,0,0,0,0,42,0,0,0,22,0,15,0,242,242,45,57,45,50,0,93,93,93,93,0,255,0
15,0,0,129,0,15,0,0,0,0,42,0,0,0,22,0,15,0,242,242,45,57,45,50,0,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,42,0,0,0,0,0,15,0,242,242,45,57,45,50,0,93,93,93,93,0,255,0
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,242,45,57,45,50,0,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,57,45,57,45,50,0,93,93,93,93,0,255,0
15,0,0,0,0,15,0,0,93,0,93,0,93,0,0,0,15,0,242,57,45,57,45,50,0,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,57,45,57,45,50,0,93,93,93,93,0,255,0
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,57,45,57,45,50,93,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,57,45,57,45,50,93,93,93,93,93,0,255,0
15,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,242,57,45,57,45,50,93,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,15,0,242,57,45,57,45,50,93,93,93,93,93,0,255,0
15,0,0,0,0,15,0,0,0,120,0,36,0,0,0,0,15,0,242,57,0,57,45,0,93,93,93,93,93,255,0,255
15,0,0,0,0,15,0,0,0,0,0,36,0,0,0,0,15,0,242,242,0,57,45,0,93,93,93,93,255,0,255,0
15,0,0,0,0,15,0,0,0,0,0,36,0,22,0,0,0,0,242,242,0,57,45,0,93,93,93,93,0,255,0,255
15,0,0,0,0,0,0,0,0,42,0,36,0,22,0,0,0,0,242,242,0,57,45,0,93,93,93,93,255,0,255,0
15,0,0,0,0,0,0,0,0,79,0,79,0,79,0,0,0,0,47,47,47,47,47,47,93,93,93,93,0,111,0,111
